UniqueID,Org,AucID,AucZac,AucKon,AucNazov1,AucVal,Porovnávacia cena,VitaznaPonuka,PocetPozvanok,PocetAktivnychUcast,Vitaz,AucTypUpresnenie,Kateg,Subkateg,PocetItems,PocetZmienPonuk,PocetPredlzeni,Stat,MinKrokZnizPercenta,HistoryDealsInCategory,HistoryDealsWithVitaz,MoneySpentSoFarInCategory,MoneySpentSoFarWithVitaz
106-95-5544,95,5544,2018-03-19 14:07:00,2018-03-21 14:07:00,Zimná údržba - ,Celková nabídka účastníka,0.0,2080.0,5,1.0,6783,ERMMA,"Úklid, úklidové služby",Správa a údržba komunikací,1,1.0,0,Slovenská republika,0.1,1,1,2080.0,2080.0
106-95-5550,95,5550,2018-03-19 14:16:00,2018-03-21 14:16:00,Zavážanie zemný,Celková nabídka účastníka,0.0,5880.0,5,1.0,6783,ERMMA,"Úklid, úklidové služby",Správa a údržba komunikací,1,1.0,0,Slovenská republika,0.1,2,2,7960.0,7960.0
106-95-6160,95,6160,2019-03-15 10:00:00,2019-03-27 10:00:00,Stavebné práce ,Celková nabídka účastníka,67859.49,66140.3651,3,2.0,6624,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,2.0,0,Slovenská republika,0.1,1,1,66140.3651,66140.3651
106-95-6526,95,6526,2019-07-22 12:00:00,2019-07-26 12:00:00,,Celková nabídka účastníka,0.0,9270.0,5,1.0,6642,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,1.0,0,Slovenská republika,0.1,2,1,75410.3651,9270.0
106-96-6952,96,6952,2020-06-17 07:00:00,2020-06-22 08:00:00,Vykonávanie geo,Celková nabídka účastníka,0.0,560.55,1,3.0,10978,ERMMA,Inženýrská činnost,Geologické a geodetické práce,9,33.0,0,Slovenská republika,0.1,1,1,560.55,560.55
106-96-5977,96,5977,2018-09-13 14:00:00,2018-09-27 14:30:00,LC Hrdzavé (pro,Celková nabídka účastníka,10100.0,11247.948,5,3.0,7580,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,1,3.0,0,Slovenská republika,0.1,1,1,11247.948,11247.948
106-96-6527,96,6527,2019-07-26 10:00:00,2019-08-05 10:30:00,Zmena dokončene,Celková nabídka účastníka,6240.0,4930.2,1,2.0,8574,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,2,7.0,0,Slovenská republika,0.1,2,1,16178.148,4930.2
106-96-5543,96,5543,2018-04-03 12:30:00,2018-04-13 13:00:00,Horáreň Veľká L,Celková nabídka účastníka,4840.3,4560.0,1,2.0,9663,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,1,2.0,0,Slovenská republika,0.1,3,1,20738.148,4560.0
106-96-5879,96,5879,2018-07-16 14:30:00,2018-07-30 15:00:00,Chata Rákoš (pr,Celková nabídka účastníka,6180.0,4777.5,5,1.0,9914,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,1,1.0,0,Slovenská republika,0.1,4,1,25515.648,4777.5
106-96-6004,96,6004,2018-09-26 12:30:00,2018-10-05 09:00:00,LC Karafová - S,Celková nabídka účastníka,18316.0,19482.4,3,2.0,6899,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",5,11.0,0,Slovenská republika,0.1,1,1,19482.4,19482.4
106-96-6306,96,6306,2019-03-19 12:30:00,2019-03-26 13:00:00,LC Karafová - S,Celková nabídka účastníka,10063.75,10045.035,4,1.0,6899,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",4,6.0,0,Slovenská republika,0.1,2,2,29527.435,29527.435
106-96-6309,96,6309,2019-03-26 12:30:00,2019-04-02 14:00:00,"LC Lučanské, op",Celková nabídka účastníka,19200.0,22297.2,1,1.0,6899,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",5,7.0,0,Slovenská republika,0.1,3,3,51824.635,51824.635
106-96-6312,96,6312,2019-03-21 10:00:00,2019-03-28 10:30:00,LC Korimovo - D,Celková nabídka účastníka,19477.5,17171.25,5,1.0,7335,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",4,4.0,0,Slovenská republika,0.1,4,1,68995.88500000001,17171.25
106-96-6314,96,6314,2019-03-21 10:00:00,2019-03-28 10:30:00,Výstavba dočasn,Celková nabídka účastníka,19602.0,18204.0,2,1.0,7335,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",6,9.0,0,Slovenská republika,0.1,5,2,87199.88500000001,35375.25
106-96-6313,96,6313,2019-03-21 10:00:00,2019-03-28 10:30:00,"LC Turiec, opra",Celková nabídka účastníka,18430.0,18054.75,2,1.0,7335,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",5,11.0,0,Slovenská republika,0.1,6,3,105254.635,53430.0
106-96-6931,96,6931,2020-06-02 08:00:00,2020-06-05 12:30:00,Búracie práce -,Celková nabídka účastníka,4410.0,2633.4,5,1.0,7336,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",3,16.0,0,Slovenská republika,0.1,7,1,107888.035,2633.4
106-96-6087,96,6087,2018-11-20 15:00:00,2018-11-26 11:30:00,"LC Valice, opra",Celková nabídka účastníka,8000.0,6860.49,3,1.0,7337,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",3,3.0,0,Slovenská republika,0.1,8,1,114748.525,6860.49
106-96-6334,96,6334,2019-04-01 13:00:00,2019-04-08 13:30:00,"LC Valice, opra",Celková nabídka účastníka,5189.5,4919.508,4,1.0,7337,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",3,3.0,0,Slovenská republika,0.1,9,2,119668.033,11779.998
106-96-5609,96,5609,2018-04-12 10:00:00,2018-04-19 10:30:00,,Celková nabídka účastníka,0.0,17993.77,4,3.0,8573,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,10,1,137661.803,17993.77
106-96-5730,96,5730,2018-06-13 15:30:00,2018-06-22 12:00:00,Oprava interiér,Celková nabídka účastníka,16392.965,16086.165,1,3.0,8573,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,11,2,153747.968,34079.935
106-96-6307,96,6307,2019-03-19 13:00:00,2019-03-26 13:30:00,Oprava vonkajše,Celková nabídka účastníka,21000.0,18419.1,1,3.0,8573,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,12,3,172167.068,52499.035
106-96-6576,96,6576,2019-08-21 11:30:00,2019-09-02 12:00:00,Domček pre sezó,Celková nabídka účastníka,35640.0,37837.8,1,2.0,8573,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",3,6.0,0,Slovenská republika,0.1,13,4,210004.868,90336.835
106-96-6711,96,6711,2019-11-15 09:30:00,2019-11-25 10:00:00,Sklad krmiva v ,Celková nabídka účastníka,13650.0,12352.23,3,2.0,8573,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,2.0,0,Slovenská republika,0.1,14,5,222357.098,102689.065
106-96-6470,96,6470,2019-06-12 10:30:00,2019-06-26 11:00:00,Výmena okien na,Celková nabídka účastníka,10637.9,11166.48,6,3.0,9049,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,15,1,233523.578,11166.48
106-96-6462,96,6462,2019-06-12 10:30:00,2019-06-26 11:00:00,Rekonštrukcia p,Celková nabídka účastníka,16896.0,14958.3,4,2.0,9049,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,2.0,0,Slovenská republika,0.1,16,2,248481.878,26124.78
106-96-6471,96,6471,2019-06-12 10:30:00,2019-06-26 11:00:00,Sanácia steny n,Celková nabídka účastníka,8070.05,6520.56,2,2.0,9049,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,2.0,0,Slovenská republika,0.1,17,3,255002.438,32645.34
106-96-6458,96,6458,2019-06-12 10:30:00,2019-06-26 11:00:00,Rekonštrukcia p,Celková nabídka účastníka,26944.32,22743.76,5,2.0,9049,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,2.0,0,Slovenská republika,0.1,18,4,277746.198,55389.1
106-97-6391,97,6391,2019-05-22 14:00:00,2019-05-28 09:00:00,Oprava LC Vrábl,Celková nabídka účastníka,0.0,2969.4,1,2.0,6737,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",3,14.0,0,Slovenská republika,0.1,1,1,2969.4,2969.4
106-97-6303,97,6303,2019-03-15 09:51:00,2019-03-22 10:51:00,DLC Doboškovo,Celková nabídka účastníka,0.0,10760.695,5,3.0,6865,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",10,32.0,0,Slovenská republika,0.1,2,1,13730.095,10760.695
106-97-6496,97,6496,2019-06-28 08:00:00,2019-07-04 09:00:00,Lesná správa Ľa,Celková nabídka účastníka,0.0,94994.77344,5,4.0,7363,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",31,132.0,0,Slovenská republika,0.1,3,1,108724.86844,94994.77344
106-97-6018,97,6018,2018-10-03 10:00:00,2018-10-10 11:00:00,Približovacie l,Celková nabídka účastníka,0.0,2863.5456,3,4.0,8850,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",8,119.0,0,Slovenská republika,0.1,4,1,111588.41404,2863.5456
106-97-6402,97,6402,2019-05-06 13:00:00,2019-05-10 09:00:00,Oprava kúpeľne ,Celková nabídka účastníka,0.0,7539.2262,4,2.0,9301,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",75,176.0,0,Slovenská republika,0.1,5,1,119127.64024,7539.2262
106-97-6543,97,6543,2019-07-31 11:00:00,2019-08-08 12:00:00,Rekonštrukcia s,Celková nabídka účastníka,0.0,32800.1752,5,3.0,9301,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,6,2,151927.81544,40339.4014
106-97-6292,97,6292,2019-03-08 11:00:00,2019-03-15 12:00:00,LC Bučina - opr,Celková nabídka účastníka,0.0,20903.8,4,3.0,9405,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",10,30.0,0,Slovenská republika,0.1,7,1,172831.61544,20903.8
106-97-6293,97,6293,2019-03-08 11:00:00,2019-03-15 12:00:00,LC Soroška - op,Celková nabídka účastníka,0.0,15741.18,3,3.0,9405,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",10,30.0,0,Slovenská republika,0.1,8,2,188572.79544,36644.98
106-97-5850,97,5850,2018-07-03 12:00:00,2018-07-10 13:00:00,Stavebný dozor ,Celková nabídka účastníka,0.0,6952.5,2,3.0,9879,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,5.0,0,Slovenská republika,0.1,9,1,195525.29544,6952.5
106-97-6922,97,6922,2020-05-18 10:00:00,2020-05-29 10:00:00,Areál bývalej D,Celková nabídka účastníka,15024.79,12022.6464,4,1.0,10950,ERMMA,Stavebnictví,Stavební úpravy potrubí a plynovodů,1,1.0,0,Slovenská republika,0.1,1,1,12022.6464,12022.6464
106-98-5623,98,5623,2018-04-18 12:00:00,2018-04-23 10:00:00,Oceľové rúry - ,Celková nabídka účastníka,921.5,966.037,1,2.0,8546,ERMMA,Stavebnictví,Stavební materiály,2,4.0,0,Slovenská republika,0.1,1,1,966.037,966.037
106-98-5896,98,5896,2018-08-06 08:00:00,2018-08-20 08:00:00,Oceľové rúry - ,Celková nabídka účastníka,1363.5,1334.8332,2,2.0,8546,ERMMA,Stavebnictví,Stavební materiály,2,4.0,0,Slovenská republika,0.1,2,2,2300.8702000000003,2300.8702000000003
106-98-6015,98,6015,2018-10-02 11:00:00,2018-10-09 11:00:00,Oceľové rúry - ,Celková nabídka účastníka,3692.0,3608.352,0,2.0,8546,ERMMA,Stavebnictví,Stavební materiály,2,6.0,0,Slovenská republika,0.1,3,3,5909.2222,5909.2222
106-98-5578,98,5578,2018-04-10 06:30:00,2018-04-17 09:30:00,Oceľové rúry - ,Celková nabídka účastníka,969.0,188.0676,0,2.0,8547,ERMMA,Stavebnictví,Stavební materiály,2,8.0,0,Slovenská republika,0.1,4,1,6097.2898000000005,188.0676
106-98-6288,98,6288,2019-03-08 14:00:00,2019-03-15 14:00:00,Oplotenie Manip,Celková nabídka účastníka,32227.398,29088.457,5,5.0,10221,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,5.0,0,Slovenská republika,0.1,1,1,29088.457,29088.457
106-99-6523,99,6523,2019-07-19 13:00:00,2019-07-26 13:00:00,Most Peklisko –,Celková nabídka účastníka,11640.0,13146.2505,4,3.0,10490,ERMMA,Stavebnictví,Dopravní stavby,1,3.0,0,Slovenská republika,0.1,1,1,13146.2505,13146.2505
106-99-6524,99,6524,2019-07-19 13:00:00,2019-07-26 13:00:00,Most Suchovlčie,Celková nabídka účastníka,19200.0,32982.65,4,2.0,10492,ERMMA,Stavebnictví,Dopravní stavby,1,2.0,0,Slovenská republika,0.1,2,1,46128.9005,32982.65
106-99-6614,99,6614,2019-09-18 15:00:00,2019-09-26 09:00:00,Most Suchovlčie,Celková nabídka účastníka,26209.5,23957.0976,5,3.0,10492,ERMMA,Stavebnictví,Dopravní stavby,1,3.0,0,Slovenská republika,0.1,3,2,70085.9981,56939.7476
106-99-6732,99,6732,2019-11-25 14:00:00,2019-12-02 14:00:00,Úprava odvoznéh,Celková nabídka účastníka,33432.897,31667.2699,1,3.0,10492,ERMMA,Stavebnictví,Dopravní stavby,1,3.0,0,Slovenská republika,0.1,4,3,101753.268,88607.0175
106-99-5530,99,5530,2018-04-10 13:00:00,2018-04-20 15:00:00,Chata Pod Jazie,Celková nabídka účastníka,43692.819800000005,45025.7798,3,1.0,7124,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,1.0,0,Slovenská republika,0.1,1,1,45025.7798,45025.7798
106-99-5528,99,5528,2018-03-08 12:30:00,2018-03-20 12:30:00,Rekonštrukcia b,Celková nabídka účastníka,20867.8437,21601.736,2,3.0,7244,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,6.0,0,Slovenská republika,0.1,2,1,66627.5158,21601.736
106-99-6410,99,6410,2019-07-01 09:00:00,2019-07-20 12:00:00,Hájenka Podhrad,Celková nabídka účastníka,56160.0,52965.0,7,3.0,8190,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,4.0,0,Slovenská republika,0.1,3,1,119592.5158,52965.0
106-99-5532,99,5532,2018-04-10 13:00:00,2018-04-20 15:00:00,LS Hanušovce na,Celková nabídka účastníka,27978.3192,21732.3315,3,4.0,9649,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,5.0,0,Slovenská republika,0.1,4,1,141324.8473,21732.3315
106-99-5873,99,5873,2018-07-12 12:00:00,2018-07-20 12:00:00,Semenný sad Jel,Celková nabídka účastníka,17340.0,16943.5,2,3.0,9905,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,5,1,158268.3473,16943.5
106-99-6590,99,6590,2019-08-23 15:30:00,2019-09-03 08:00:00,Lesná cesta Maš,Celková nabídka účastníka,127082.61,126079.548,1,3.0,10550,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,6,1,284347.8953,126079.548
106-99-6766,99,6766,2020-04-29 10:00:00,2020-05-14 10:00:00,Plechový sklad ,Celková nabídka účastníka,28358.4,29744.5,1,3.0,10777,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,5.0,0,Slovenská republika,0.1,7,1,314092.3953,29744.5
106-99-6638,99,6638,2019-10-08 14:00:00,2019-10-14 12:00:00,KAMEROVÝ SYSTÉM,Celková nabídka účastníka,24803.7216,23469.683,2,3.0,10600,ERMMA,"Počítače, IT a telekomunikační služby",Telekomunikační služby a zařízení,1,3.0,0,Slovenská republika,0.1,1,1,23469.683,23469.683
106-99-6639,99,6639,2019-10-08 14:30:00,2019-10-14 13:30:00,KAMEROVÝ SYSTÉM,Celková nabídka účastníka,16585.7508,14372.2595,2,3.0,10600,ERMMA,"Počítače, IT a telekomunikační služby",Telekomunikační služby a zařízení,1,3.0,0,Slovenská republika,0.1,2,2,37841.942500000005,37841.942500000005
106-100-6011,100,6011,2018-10-02 15:00:00,2018-10-08 10:00:00,Projektová doku,Celková nabídka účastníka,6930.0,6957.6,5,2.0,8828,ERMMA,Inženýrská činnost,Projektová a schvalovací dokumentace ke stavební činnosti,1,7.0,0,Slovenská republika,0.1,1,1,6957.6,6957.6
106-100-5975,100,5975,2018-09-11 14:00:00,2018-09-14 14:00:00,Dodávka železob,Multikriteriální hodnocení,3347.7119999999995,0.0,1,1.0,0,ERMMA,Stavebnictví,Stavební materiály,1,1.0,0,Slovenská republika,0.0,1,1,0.0,0.0
106-100-5636,100,5636,2018-04-24 09:30:00,2018-05-10 09:30:00,AB LS N. Jablon,Celková nabídka účastníka,41137.926,43878.0,4,3.0,6513,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,1,1,43878.0,43878.0
106-100-5888,100,5888,2018-07-31 09:00:00,2018-08-14 09:00:00,Chata Danová - ,Celková nabídka účastníka,25121.173,26152.9216,1,3.0,6513,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,2,2,70030.9216,70030.9216
106-100-6083,100,6083,2018-11-19 08:30:00,2018-11-27 08:30:00,AB LS Humenné -,Celková nabídka účastníka,14971.0,14751.9108,2,3.0,6513,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,3,3,84782.8324,84782.8324
106-100-6316,100,6316,2019-03-22 14:00:00,2019-03-28 14:00:00,Oprava spevnený,Celková nabídka účastníka,50809.0451,49781.02480000001,1,3.0,6513,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,4,4,134563.8572,134563.8572
106-100-6532,100,6532,2019-07-23 10:00:00,2019-07-31 10:00:00,Hájenka N. Jabl,Celková nabídka účastníka,31594.36,28445.0425,4,3.0,6513,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,5,5,163008.8997,163008.8997
106-100-6876,100,6876,2020-03-13 08:30:00,2020-03-23 10:30:00,Robotnícka ubik,Celková nabídka účastníka,31496.419500000004,28354.6617,4,3.0,6513,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,6,6,191363.5614,191363.5614
106-100-5839,100,5839,2018-06-25 14:00:00,2018-07-02 10:00:00,ES Radvaň - opr,Celková nabídka účastníka,11270.148699999998,11938.874199999998,2,3.0,7704,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,7,1,203302.4356,11938.874199999998
106-100-5980,100,5980,2018-09-13 09:00:00,2018-09-21 09:00:00,Kompostáreň Psi,Celková nabídka účastníka,20865.052,20458.7355,1,1.0,9828,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,1.0,0,Slovenská republika,0.1,8,1,223761.1711,20458.7355
106-100-6027,100,6027,2018-10-09 11:00:00,2018-10-17 11:00:00,Rob. prístrešok,Celková nabídka účastníka,13911.264,15144.2445,3,3.0,9828,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,9,2,238905.4156,35602.98
106-100-6341,100,6341,2019-04-04 08:00:00,2019-04-16 08:00:00,Sklad PHM - opr,Celková nabídka účastníka,7841.174400000001,8444.644,2,2.0,9828,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,2.0,0,Slovenská republika,0.1,10,3,247350.0596,44047.624
106-100-6835,100,6835,2020-02-18 08:00:00,2020-02-26 10:00:00,Vrátnica pri OZ,Celková nabídka účastníka,15357.32,15780.695,3,3.0,9828,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,11,4,263130.7546,59828.319
106-100-5719,100,5719,2018-06-07 14:00:00,2018-06-19 14:00:00,Hájenka Pakosto,Celková nabídka účastníka,21947.9161,21199.193400000004,1,1.0,9829,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,1.0,0,Slovenská republika,0.1,12,1,284329.94800000003,21199.193400000004
106-100-6531,100,6531,2019-07-23 10:00:00,2019-07-31 10:00:00,Hospodárska bud,Celková nabídka účastníka,26646.72,24296.283000000003,3,3.0,9915,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,13,1,308626.231,24296.283000000003
106-100-6530,100,6530,2019-07-23 10:00:00,2019-07-31 10:00:00,Maštaľ N. Jablo,Celková nabídka účastníka,5105.17,5325.528,1,3.0,9915,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,14,2,313951.759,29621.811
106-100-6541,100,6541,2019-07-31 11:00:00,2019-08-08 11:00:00,Maštaľ N. Jablo,Celková nabídka účastníka,5207.2734,4989.0,1,3.0,9915,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,15,3,318940.759,34610.811
106-100-5880,100,5880,2018-07-17 12:00:00,2018-07-25 12:00:00,Sociálne zariad,Celková nabídka účastníka,28270.7382,30334.81,2,3.0,9916,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,16,1,349275.569,30334.81
106-100-5885,100,5885,2018-07-25 13:00:00,2018-08-01 13:00:00,Sociálne zariad,Celková nabídka účastníka,28270.7382,25999.89,3,3.0,9916,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,17,2,375275.459,56334.7
106-100-6078,100,6078,2018-11-15 08:00:00,2018-11-22 08:00:00,Prevádková budo,Celková nabídka účastníka,11594.0755,12611.04,4,3.0,10153,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,4.0,0,Slovenská republika,0.1,18,1,387886.499,12611.04
106-101-6509,101,6509,2019-07-09 09:00:00,2019-07-17 09:00:00,Kancelársky náb,Celková nabídka účastníka,11423.49,11537.925,8,6.0,10466,ERMMA,Kancelář,Nábytek,1,7.0,0,Slovenská republika,0.1,1,1,11537.925,11537.925
106-101-5958,101,5958,2018-08-27 13:00:00,2018-09-05 18:00:00,Preprava kameni,Celková nabídka účastníka,9215.0,43430.66,5,3.0,7857,ERMMA,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,3.0,0,Slovenská republika,0.1,1,1,43430.66,43430.66
106-101-6317,101,6317,2019-03-26 09:00:00,2019-04-03 09:00:00,Preprava kameni,Celková nabídka účastníka,13150.2,42987.49,1,3.0,7857,ERMMA,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,3.0,0,Slovenská republika,0.1,2,2,86418.15,86418.15
106-101-6831,101,6831,2020-02-17 10:00:00,2020-02-25 09:00:00,Preprava kameni,Celková nabídka účastníka,8000.0,6585.6,1,3.0,7857,ERMMA,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,5.0,0,Slovenská republika,0.1,3,3,93003.75,93003.75
106-101-5651,101,5651,2018-05-10 09:00:00,2018-05-16 09:00:00,Chata Ubľa - re,Celková nabídka účastníka,17286.7065,16540.0731,3,3.0,6739,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,1,1,16540.0731,16540.0731
