UniqueID,Org,AucID,AucZac,AucKon,AucNazov1,AucVal,Porovnávacia cena,VitaznaPonuka,Mena,PocetPozvanok,PocetAktivnychUcast,Vitaz,AucTypUpresnenie,Kateg,Subkateg,PocetItems,PocetZmienPonuk,PocetPredlzeni,Stat,MinKrokZnizPercenta,HistoryDealsInCategory,HistoryDealsWithVitaz,MoneySpentSoFarInCategory,MoneySpentSoFarWithVitaz,Relativna Uspora
106-100-5880,100,5880,2018-07-17 12:00:00,2018-07-25 12:00:00,Sociálne zariad,Celková nabídka účastníka,28270.7382,30334.81,EUR,2,3.0,9916,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,16,1,349275.569,30334.81,-0.07301089152316516
106-100-5885,100,5885,2018-07-25 13:00:00,2018-08-01 13:00:00,Sociálne zariad,Celková nabídka účastníka,28270.7382,25999.89,EUR,3,3.0,9916,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,17,2,375275.459,56334.7,0.0803250408225987
106-100-6078,100,6078,2018-11-15 08:00:00,2018-11-22 08:00:00,Prevádková budo,Celková nabídka účastníka,11594.0755,12611.04,EUR,4,3.0,10153,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,4.0,0,Slovenská republika,0.1,18,1,387886.499,12611.04,-0.08771415193906577
106-101-6509,101,6509,2019-07-09 09:00:00,2019-07-17 09:00:00,Kancelársky náb,Celková nabídka účastníka,11423.49,11537.925,EUR,8,6.0,10466,ERMMA,Kancelář,Nábytek,1,7.0,0,Slovenská republika,0.1,1,1,11537.925,11537.925,-0.010017516538290793
106-101-5958,101,5958,2018-08-27 13:00:00,2018-09-05 18:00:00,Preprava kameni,Celková nabídka účastníka,9215.0,43430.66,EUR,5,3.0,7857,ERMMA,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,3.0,0,Slovenská republika,0.1,1,1,43430.66,43430.66,-3.7130396093326103
106-101-6317,101,6317,2019-03-26 09:00:00,2019-04-03 09:00:00,Preprava kameni,Celková nabídka účastníka,13150.2,42987.49,EUR,1,3.0,7857,ERMMA,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,3.0,0,Slovenská republika,0.1,2,2,86418.15,86418.15,-2.268960928350899
106-101-6831,101,6831,2020-02-17 10:00:00,2020-02-25 09:00:00,Preprava kameni,Celková nabídka účastníka,8000.0,6585.6,EUR,1,3.0,7857,ERMMA,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,5.0,0,Slovenská republika,0.1,3,3,93003.75,93003.75,0.17679999999999996
106-101-5651,101,5651,2018-05-10 09:00:00,2018-05-16 09:00:00,Chata Ubľa - re,Celková nabídka účastníka,17286.7065,16540.0731,EUR,3,3.0,6739,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,1,1,16540.0731,16540.0731,0.043191188558676506
106-101-6141,101,6141,2018-12-13 14:00:00,2018-12-19 17:00:00,Kancelária DHS ,Celková nabídka účastníka,62179.8534,62129.7558,EUR,4,3.0,6739,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,2,2,78669.8289,78669.8289,0.0008056886155347701
106-101-5672,101,5672,2018-05-17 14:30:00,2018-05-28 09:00:00,Chata Holá Hora,Celková nabídka účastníka,23698.6365,21598.893000000004,EUR,3,3.0,9358,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,3,1,100268.7219,21598.893000000004,0.08860186956325512
106-101-6069,101,6069,2018-11-09 12:46:00,2018-11-17 08:30:00,MES Slanec ML -,Celková nabídka účastníka,22985.4992,21977.1882,EUR,1,3.0,10140,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,4,1,122245.9101,21977.1882,0.04386726567156731
106-102-6937,102,6937,2020-06-04 13:30:00,2020-06-10 12:30:00,Dodávka a montá,Multikriteriální hodnocení,19890.585,17169.0,EUR,3,1.0,9437,ERMMA,"Elektro, elektromateriál",Elektroinstalační práce,1,1.0,0,Slovenská republika,0.1,1,1,17169.0,17169.0,0.13682780069062822
106-102-6750,102,6750,2019-12-05 14:30:00,2019-12-11 14:00:00,Hydraulické had,Celková nabídka účastníka,8256.6551,8400.0,EUR,2,1.0,10746,ERMMA,"Stroje, zařízení, nástroje, nářadí","Hydraulické přístroje, nařadí a příslušenství",1,1.0,0,Slovenská republika,0.1,1,1,8400.0,8400.0,-0.017361134534976525
106-102-6746,102,6746,2019-12-03 12:00:00,2019-12-10 12:00:00,Výroba dielcov ,Celková nabídka účastníka,8673.6,5140.45,EUR,5,1.0,10718,ERMMA,"Hutní materiál, kovy a slitiny",Kovovýroba a povrchová úprava kovů,1,1.0,0,Slovenská republika,0.1,1,2,5140.45,31436.453,0.40734527762405465
106-102-6880,102,6880,2020-02-28 12:00:00,2020-03-05 10:30:00,Odstránenie eko,Celková nabídka účastníka,17134.0,17596.52,EUR,4,3.0,10842,ERMMA,Odpadové hospodářství,Likvidace nebezpečného odpadu,1,3.0,0,Slovenská republika,0.1,1,1,17596.52,17596.52,-0.026994280378195425
106-102-5610,102,5610,2018-04-12 10:00:00,2018-04-19 13:15:00,Hydraulický nak,Multikriteriální hodnocení,48706.0,52146.15,EUR,4,1.0,9722,ERMMA,"Stroje, zařízení, nástroje, nářadí","Manipulační technika, vozíky",2,2.0,0,Slovenská republika,0.1,1,1,52146.15,52146.15,-0.07063092842770914
106-102-5665,102,5665,2018-05-18 09:00:00,2018-05-29 13:00:00,Dieselový vysok,Multikriteriální hodnocení,23040.0,26316.0,EUR,4,1.0,9778,ERMMA,"Stroje, zařízení, nástroje, nářadí","Manipulační technika, vozíky",2,2.0,0,Slovenská republika,0.1,2,2,78462.15,39255.0,-0.1421875
106-102-5666,102,5666,2018-05-18 09:00:00,2018-05-29 13:00:00,Vysokozdvižný v,Multikriteriální hodnocení,23760.0,25200.0,EUR,4,1.0,9778,ERMMA,"Stroje, zařízení, nástroje, nářadí","Manipulační technika, vozíky",2,2.0,0,Slovenská republika,0.1,3,3,103662.15,64455.0,-0.06060606060606061
106-102-5711,102,5711,2018-06-06 15:00:00,2018-06-14 10:00:00,Dieselový vysok,Multikriteriální hodnocení,23040.0,26832.0,EUR,4,2.0,9778,ERMMA,"Stroje, zařízení, nástroje, nářadí","Manipulační technika, vozíky",2,4.0,0,Slovenská republika,0.1,4,4,130494.15,91287.0,-0.16458333333333333
106-102-5712,102,5712,2018-06-06 15:00:00,2018-06-14 10:00:00,Vysokozdvižný v,Multikriteriální hodnocení,24720.0,24444.0,EUR,2,2.0,9778,ERMMA,"Stroje, zařízení, nástroje, nářadí","Manipulační technika, vozíky",2,4.0,0,Slovenská republika,0.1,5,5,154938.15,115731.0,0.01116504854368932
106-102-6663,102,6663,2019-10-18 10:30:00,2019-10-25 10:00:00,Vysokozdvižný v,Multikriteriální hodnocení,18679.5,17450.3,EUR,1,1.0,10639,ERMMA,"Stroje, zařízení, nástroje, nářadí","Manipulační technika, vozíky",1,1.0,0,Slovenská republika,0.1,6,1,172388.45,17450.3,0.06580475922803077
106-102-6568,102,6568,2019-08-13 14:00:00,2019-08-16 14:30:00,Kompenty pre te,Multikriteriální hodnocení,47040.0,69501.13,EUR,2,2.0,8907,ERMMA,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,2,4.0,0,Slovenská republika,0.1,1,1,69501.13,69501.13,-0.47749000850340145
106-102-5599,102,5599,2018-04-10 10:30:00,2018-04-16 13:45:00,Náhradné diely ,Multikriteriální hodnocení,11000.0,10632.09,EUR,2,1.0,9074,ERMMA,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,2,2.0,0,Slovenská republika,0.1,2,1,80133.22,10632.09,0.03344636363636362
106-102-5563,102,5563,2018-03-23 14:30:00,2018-03-28 14:45:00,Náhradné diely ,Multikriteriální hodnocení,11110.0,17130.4,EUR,4,2.0,9075,ERMMA,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,2,4.0,0,Slovenská republika,0.1,3,1,97263.62,17130.4,-0.5418901890189021
106-102-5542,102,5542,2018-03-15 14:00:00,2018-03-20 14:30:00,Náhradné diely ,Multikriteriální hodnocení,14140.0,14257.458,EUR,5,2.0,9661,ERMMA,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,2,5.0,0,Slovenská republika,0.1,4,1,111521.078,14257.458,-0.008306789250353644
106-102-6788,102,6788,2020-01-09 15:30:00,2020-01-15 09:00:00,Nákup náhradnýc,Celková nabídka účastníka,27964.56,13012.728899999998,EUR,3,2.0,9711,ERMMA,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,1,2.0,0,Slovenská republika,0.1,5,1,124533.8069,13012.728899999998,0.5346707082106782
106-102-6106,102,6106,2018-12-04 13:30:00,2018-12-07 14:00:00,Brzdová stolica,Multikriteriální hodnocení,37800.0,36855.0,EUR,2,2.0,8897,ERMMA,"Stroje, zařízení, nástroje, nářadí",Opravy a údržba,2,5.0,0,Slovenská republika,0.1,1,1,36855.0,36855.0,0.025
106-102-6148,102,6148,2018-12-19 09:30:00,2018-12-20 10:00:00,Olejové hospodá,Multikriteriální hodnocení,36000.0,24176.8,EUR,4,1.0,8897,ERMMA,"Stroje, zařízení, nástroje, nářadí",Opravy a údržba,2,2.0,0,Slovenská republika,0.1,2,2,61031.8,61031.8,0.3284222222222222
106-102-6594,102,6594,2019-09-03 10:00:00,2019-09-04 14:30:00,Generálna oprav,Multikriteriální hodnocení,6499.0,8987.0,EUR,3,2.0,8906,ERMMA,"Stroje, zařízení, nástroje, nářadí",Opravy a údržba,2,6.0,0,Slovenská republika,0.1,3,1,70018.8,8987.0,-0.382828127404216
106-102-6612,102,6612,2019-09-18 14:00:00,2019-09-19 12:30:00,Oprava vstrekov,Multikriteriální hodnocení,2375.0,2282.6,EUR,5,2.0,8906,ERMMA,"Stroje, zařízení, nástroje, nářadí",Opravy a údržba,1,4.0,0,Slovenská republika,0.1,4,2,72301.4,11269.6,0.038905263157894776
106-102-6089,102,6089,2018-11-21 10:00:00,2018-11-26 10:30:00,Generálna oprav,Multikriteriální hodnocení,14140.0,13060.4,EUR,1,2.0,10164,ERMMA,"Stroje, zařízení, nástroje, nářadí",Opravy a údržba,1,2.0,0,Slovenská republika,0.1,5,1,85361.8,13060.4,0.07635077793493637
106-102-6401,102,6401,2019-05-06 13:00:00,2019-05-09 13:30:00,Vykonávanie STK,Multikriteriální hodnocení,7210.0,209.708,EUR,3,3.0,10309,ERMMA,"Stroje, zařízení, nástroje, nářadí",Opravy a údržba,12,46.0,0,Slovenská republika,0.1,6,1,85571.508,209.708,0.9709142857142857
106-102-6759,102,6759,2019-12-13 15:00:00,2019-12-18 11:00:00,Oprava podvozko,Celková nabídka účastníka,24166.0,23097.6,EUR,3,2.0,10416,ERMMA,"Stroje, zařízení, nástroje, nářadí",Opravy a údržba,1,2.0,0,Slovenská republika,0.1,7,1,108669.108,23097.6,0.044210874782752686
106-102-6731,102,6731,2019-11-25 15:00:00,2019-11-29 14:00:00,Oteruvzdorný pl,Celková nabídka účastníka,25544.55,26296.003,EUR,5,1.0,10718,ERMMA,"Hutní materiál, kovy a slitiny",Plechy,1,1.0,0,Slovenská republika,0.1,1,1,26296.003,26296.003,-0.02941735125496442
106-102-5965,102,5965,2018-09-03 14:30:00,2018-09-07 15:00:00,Umývaco- zameta,Multikriteriální hodnocení,5000.0,4900.74,EUR,5,3.0,9310,ERMMA,"Stroje, zařízení, nástroje, nářadí",Průmyslové stroje,2,6.0,0,Slovenská republika,0.1,1,1,4900.74,4900.74,0.019852000000000043
106-102-6079,102,6079,2018-11-15 10:30:00,2018-11-19 11:00:00,Zametač,Multikriteriální hodnocení,11590.0,12445.22,EUR,4,1.0,10156,ERMMA,"Stroje, zařízení, nástroje, nářadí",Průmyslové stroje,2,2.0,0,Slovenská republika,0.1,2,1,17345.96,12445.22,-0.07378947368421047
106-102-6479,102,6479,2019-06-11 14:00:00,2019-06-14 14:00:00,Prenájom pásové,Celková nabídka účastníka,14406.0,16761.6,EUR,2,2.0,10415,ERMMA,"Stroje, zařízení, nástroje, nářadí",Průmyslové stroje,1,4.0,0,Slovenská republika,0.1,3,1,34107.56,16761.6,-0.16351520199916691
106-102-6439,102,6439,2019-05-21 13:00:00,2019-05-23 13:30:00,Cestné panely L,Multikriteriální hodnocení,10200.0,0.0,EUR,1,1.0,0,ERMMA,Stavebnictví,Stavební materiály,2,2.0,0,Slovenská republika,0.1,1,1,0.0,0.0,1.0
106-102-5970,102,5970,2018-09-06 11:00:00,2018-09-11 11:30:00,Geomreža,Multikriteriální hodnocení,14504.0,14342.829200000002,EUR,3,1.0,7259,ERMMA,Stavebnictví,Stavební materiály,2,3.0,0,Slovenská republika,0.1,2,1,14342.829200000002,14342.829200000002,0.011112162162162029
106-102-6601,102,6601,2019-09-11 14:00:00,2019-09-13 14:30:00,Dodávka geotext,Multikriteriální hodnocení,17510.0,14925.455999999998,EUR,3,2.0,7259,ERMMA,Stavebnictví,Stavební materiály,2,8.0,0,Slovenská republika,0.1,3,2,29268.2852,29268.2852,0.14760388349514572
106-102-6971,102,6971,2020-07-24 09:30:00,2020-08-02 10:00:00,Dodávka geotext,Multikriteriální hodnocení,12519.48,11057.4,EUR,1,1.0,7259,ERMMA,Stavebnictví,Stavební materiály,4,14.0,0,Slovenská republika,0.1,4,3,40325.6852,40325.6852,0.11678440318607482
106-102-5695,102,5695,2018-05-28 13:00:00,2018-06-01 13:30:00,Cestné panely L,Multikriteriální hodnocení,7680.0,8394.5,EUR,5,2.0,9372,ERMMA,Stavebnictví,Stavební materiály,2,14.0,0,Slovenská republika,0.1,5,1,48720.1852,8394.5,-0.09303385416666667
106-102-6093,102,6093,2018-11-27 13:00:00,2018-11-30 13:30:00,Cestné panely E,Multikriteriální hodnocení,10100.0,11995.2,EUR,2,1.0,9372,ERMMA,Stavebnictví,Stavební materiály,2,2.0,0,Slovenská republika,0.1,6,2,60715.3852,20389.7,-0.18764356435643573
106-102-5819,102,5819,2018-06-20 10:00:00,2018-06-22 10:30:00,Cestné panely S,Multikriteriální hodnocení,8400.0,154.96,EUR,3,3.0,9374,ERMMA,Stavebnictví,Stavební materiály,1,4.0,0,Slovenská republika,0.1,7,1,60870.3452,154.96,0.9815523809523811
106-102-6101,102,6101,2018-12-03 10:00:00,2018-12-04 10:30:00,Cestné panely E,Multikriteriální hodnocení,10200.0,10073.4,EUR,4,1.0,9374,ERMMA,Stavebnictví,Stavební materiály,2,2.0,0,Slovenská republika,0.1,8,2,70943.7452,10228.36,0.012411764705882388
106-102-6297,102,6297,2019-03-12 12:00:00,2019-03-15 12:30:00,Cestné panely E,Multikriteriální hodnocení,35700.0,31940.16,EUR,1,3.0,10232,ERMMA,Stavebnictví,Stavební materiály,2,8.0,0,Slovenská republika,0.1,9,1,102883.9052,31940.16,0.10531764705882353
106-102-6440,102,6440,2019-05-21 13:30:00,2019-05-23 14:00:00,Stavebné rezivo,Multikriteriální hodnocení,5250.0,4429.0,EUR,2,2.0,10351,ERMMA,Stavebnictví,Stavební materiály,2,12.0,0,Slovenská republika,0.1,10,1,107312.9052,4429.0,0.15638095238095237
106-102-6473,102,6473,2019-06-06 12:30:00,2019-06-07 14:00:00,Rezivo na rekon,Multikriteriální hodnocení,5150.0,4163.054,EUR,5,2.0,10351,ERMMA,Stavebnictví,Stavební materiály,5,10.0,0,Slovenská republika,0.1,11,2,111475.9592,8592.054,0.19163999999999998
106-102-6574,102,6574,2019-08-19 08:38:00,2019-08-20 09:08:00,Stavebné rezivo,Multikriteriální hodnocení,4750.0,2751.84,EUR,5,2.0,10352,ERMMA,Stavebnictví,Stavební materiály,2,7.0,0,Slovenská republika,0.1,12,1,114227.7992,2751.84,0.4206652631578947
106-102-5964,102,5964,2018-09-03 13:00:00,2018-09-05 13:30:00,Murárske práce ,Multikriteriální hodnocení,16703.52,15518.65,EUR,2,3.0,10022,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,1,1,15518.65,15518.65,0.07093534775903526
106-102-6447,102,6447,2019-05-28 11:00:00,2019-06-03 11:30:00,Murárske práce ,Multikriteriální hodnocení,13635.0,10062.295,EUR,3,3.0,10022,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,2,2,25580.945,25580.945,0.262024569123579
106-102-6972,102,6972,2020-07-24 09:30:00,2020-07-31 11:00:00,Stavebné murárs,Celková nabídka účastníka,42101.25,39355.0,EUR,5,2.0,10022,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,3,3,64935.945,64935.945,0.06522965470146373
106-102-6025,102,6025,2018-10-08 11:00:00,2018-10-10 11:30:00,Dodávka asfaltu,Multikriteriální hodnocení,23750.0,24388.7904,EUR,5,1.0,10087,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,1.0,0,Slovenská republika,0.1,4,1,89324.7354,24388.7904,-0.026896437894736912
106-102-6556,102,6556,2019-08-05 13:00:00,2019-08-07 13:30:00,Dodávka asfaltu,Multikriteriální hodnocení,5200.0,3028.95,EUR,5,1.0,10087,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,1.0,0,Slovenská republika,0.1,5,2,92353.6854,27417.7404,0.4175096153846154
106-102-6147,102,6147,2018-12-19 08:30:00,2018-12-21 14:30:00,Rekonštrukcia v,Celková nabídka účastníka,9690.0,9575.35,EUR,4,2.0,10189,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,2.0,0,Slovenská republika,0.1,6,1,101929.0354,9575.35,0.011831785345717197
106-102-6295,102,6295,2019-03-11 14:00:00,2019-03-18 14:00:00,Vybudovanie pod,Celková nabídka účastníka,22851.3,24053.66,EUR,3,1.0,10189,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,1.0,0,Slovenská republika,0.1,7,2,125982.6954,33629.01,-0.05261670014397433
106-102-6183,102,6183,2019-02-22 14:00:00,2019-03-01 14:00:00,Vybúranie podlá,Celková nabídka účastníka,30864.98,30266.316500000004,EUR,5,1.0,10191,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,1.0,0,Slovenská republika,0.1,8,1,156249.0119,30266.316500000004,0.01939620566739376
106-102-6721,102,6721,2019-11-15 14:30:00,2019-11-26 10:00:00,Rekonštrukcia s,Celková nabídka účastníka,66462.0855,67472.6083,EUR,3,2.0,10191,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,2.0,0,Slovenská republika,0.1,9,2,223721.6202,97738.9248,-0.015204500316199167
106-102-6428,102,6428,2019-05-24 09:00:00,2019-05-31 13:00:00,Rekonštrukcia v,Celková nabídka účastníka,67118.5144,66560.74740000001,EUR,1,3.0,10338,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,10,1,290282.3676,66560.74740000001,0.00831018095358786
106-102-6448,102,6448,2019-05-29 09:00:00,2019-06-04 13:00:00,Rekonštrukcia s,Celková nabídka účastníka,27977.5335,27037.8264,EUR,3,2.0,10374,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,2.0,0,Slovenská republika,0.1,11,1,317320.194,27037.8264,0.03358791796281826
106-102-6513,102,6513,2019-07-15 09:00:00,2019-07-22 13:00:00,Rekonštrukcia s,Celková nabídka účastníka,31251.8024,31251.8024,EUR,2,2.0,10375,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,2.0,0,Slovenská republika,0.1,12,1,348571.9964,31251.8024,0.0
106-102-6751,102,6751,2019-12-05 15:00:00,2019-12-17 13:00:00,Rekonštrukcia v,Celková nabídka účastníka,134889.8296,138993.68,EUR,4,3.0,10698,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,4.0,0,Slovenská republika,0.1,13,1,487565.6764,138993.68,-0.030423719951085147
106-102-6728,102,6728,2019-11-25 16:00:00,2019-12-05 13:00:00,Výmena okien na,Celková nabídka účastníka,97493.36,93575.0759,EUR,6,4.0,10710,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,4.0,0,Slovenská republika,0.1,14,1,581140.7523,93575.0759,0.04019026629095566
106-102-6744,102,6744,2019-12-03 09:30:00,2019-12-07 09:30:00,Hutnícky materi,Celková nabídka účastníka,26920.245100000004,22295.741,EUR,4,1.0,10738,ERMMA,"Hutní materiál, kovy a slitiny",Tyče a dráty,1,1.0,0,Slovenská republika,0.1,1,1,22295.741,22295.741,0.17178536387099988
106-102-6310,102,6310,2019-03-19 13:00:00,2019-03-25 14:00:00,Odsávanie zámoč,Celková nabídka účastníka,16150.0,16884.4,EUR,3,1.0,10244,ERMMA,"Stroje, zařízení, nástroje, nářadí","Vzduchotechnika, klimatizace",1,1.0,0,Slovenská republika,0.1,1,1,16884.4,16884.4,-0.04547368421052641
106-102-6308,102,6308,2019-03-19 13:00:00,2019-03-25 14:00:00,Odsávanie zámoč,Celková nabídka účastníka,14453.0,13636.8,EUR,4,1.0,10244,ERMMA,"Stroje, zařízení, nástroje, nářadí","Vzduchotechnika, klimatizace",1,1.0,0,Slovenská republika,0.1,2,2,30521.2,30521.2,0.05647270462879684
106-102-5713,102,5713,2018-06-06 15:00:00,2018-06-14 10:00:00,Traktorový náve,Multikriteriální hodnocení,12360.0,12883.2,EUR,5,3.0,8859,ERMMA,"Stroje, zařízení, nástroje, nářadí",Zemědělské stroje,2,6.0,0,Slovenská republika,0.1,1,1,12883.2,12883.2,-0.0423300970873787
106-102-5664,102,5664,2018-05-18 09:00:00,2018-05-29 13:00:00,Traktorový náve,Multikriteriální hodnocení,12240.0,12939.0,EUR,4,1.0,9778,ERMMA,"Stroje, zařízení, nástroje, nářadí",Zemědělské stroje,2,2.0,0,Slovenská republika,0.1,2,1,25822.2,12939.0,-0.0571078431372549
106-102-6973,102,6973,2020-07-24 09:30:00,2020-07-31 12:00:00,Dodávka dopravn,Multikriteriální hodnocení,12982.56,9973.22,EUR,4,2.0,11012,ERMMA,"Hutní materiál, kovy a slitiny",Řetězy,1,2.0,0,Slovenská republika,0.1,1,1,9973.22,9973.22,0.23179865912424055
106-103-6886,103,6886,2020-03-16 10:00:00,2020-03-25 10:00:00,Nákup vysokozdv,Celková nabídka účastníka,44345.7,44745.0,EUR,5,3.0,8024,ERMMA,"Stroje, zařízení, nástroje, nářadí","Manipulační technika, vozíky",1,3.0,0,Slovenská republika,0.1,1,5,44745.0,74938.24,-0.009004255203999553
106-103-6913,103,6913,2020-04-27 09:00:00,2020-05-13 20:00:00,Nákup vysokozdv,Celková nabídka účastníka,42656.34,43923.36,EUR,6,2.0,10913,ERMMA,"Stroje, zařízení, nástroje, nářadí","Manipulační technika, vozíky",1,4.0,0,Slovenská republika,0.1,2,1,88668.36,43923.36,-0.029702970297029802
106-103-6703,103,6703,2019-11-08 09:30:00,2019-11-16 09:30:00,Závlahová nádrž,Celková nabídka účastníka,51633.05,53704.27650000001,EUR,3,3.0,8813,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,3.0,0,Slovenská republika,0.1,1,1,53704.27650000001,53704.27650000001,-0.04011435504972114
106-103-6653,103,6653,2019-10-15 13:00:00,2019-10-24 13:00:00,Rekonštrukcia p,Celková nabídka účastníka,169977.0,166208.3528,EUR,3,2.0,10613,ERMMA,Stavebnictví,"Stavební práce, rekonstrukce a revitalizace",1,2.0,0,Slovenská republika,0.1,5,1,430678.9738,166208.3528,0.02217151261641285
106-103-6915,103,6915,2020-04-30 21:30:00,2020-05-12 09:30:00,Nákup sejacích ,Celková nabídka účastníka,53460.0,53250.0,EUR,2,1.0,8194,ERMMA,"Stroje, zařízení, nástroje, nářadí",Zemědělské stroje,1,1.0,0,Slovenská republika,0.1,5,1,85224.54000000001,53250.0,0.003928170594837262
